id,cash_request_id,type,status,category,total_amount,reason,created_at,updated_at,paid_at,from_date,to_date,charge_moment
2809,10901.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10901,05/08/2020,13/10/2020,28/08/2020,,,
2824,10945.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10945,05/08/2020,13/10/2020,28/08/2020,,,
19006,19807.0,postpone,cancelled,,5.0,Postpone Cash Request 19807,28/10/2020,28/10/2020,,28/10/2020,14/11/2020,
2814,10919.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10919,05/08/2020,13/10/2020,28/08/2020,,,
2801,10876.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10876,05/08/2020,13/10/2020,28/08/2020,,,
2805,10896.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10896,05/08/2020,13/10/2020,29/08/2020,,,
16907,23408.0,postpone,cancelled,,5.0,Postpone Cash Request 23408,24/10/2020,24/10/2020,,17/11/2020,27/11/2020,
1309,3141.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,11/07/2020,13/10/2020,05/08/2020,,,
18188,18862.0,postpone,accepted,,5.0,Postpone Cash Request 18862,26/10/2020,26/10/2020,26/10/2020,02/11/2020,09/11/2020,
12353,12623.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 10/2020,09/10/2020,13/10/2020,27/10/2020,,,
18474,23859.0,postpone,cancelled,,5.0,Postpone Cash Request 23859,27/10/2020,27/10/2020,,05/11/2020,07/11/2020,
19281,24964.0,postpone,cancelled,,5.0,Postpone Cash Request 24964,28/10/2020,28/10/2020,,01/12/2020,04/12/2020,
15715,14099.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,21/10/2020,21/10/2020,02/11/2020,,,
17859,24667.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24667,26/10/2020,26/10/2020,04/11/2020,,,
10575,18922.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18922,02/10/2020,13/10/2020,03/11/2020,,,
2815,10920.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10920,05/08/2020,13/10/2020,01/09/2020,,,
2806,10898.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10898,05/08/2020,13/10/2020,01/09/2020,,,
2800,10875.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10875,05/08/2020,13/10/2020,06/09/2020,,,
2829,10958.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10958,05/08/2020,13/10/2020,01/09/2020,,,
2802,10892.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10892,05/08/2020,13/10/2020,07/10/2020,,,
2786,8451.0,postpone,cancelled,,5.0,Postpone Cash Request 8451,05/08/2020,13/10/2020,,16/08/2020,15/09/2020,
2807,10899.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10899,05/08/2020,13/10/2020,04/09/2020,,,
10204,18651.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 18651,01/10/2020,13/10/2020,15/10/2020,,,
2793,10867.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10867,05/08/2020,13/10/2020,01/09/2020,,,
15269,22569.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22569,20/10/2020,20/10/2020,05/11/2020,,,
10297,14233.0,postpone,cancelled,,5.0,Postpone Cash Request 14233,01/10/2020,13/10/2020,,29/09/2020,11/10/2020,
2811,10913.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10913,05/08/2020,13/10/2020,03/09/2020,,,
9778,8811.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 9/2020,29/09/2020,13/10/2020,02/10/2020,,,
2808,10894.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10894,05/08/2020,13/10/2020,03/09/2020,,,
2873,4956.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,,,,
2794,10870.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10870,05/08/2020,13/10/2020,04/09/2020,,,
2336,3120.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,29/07/2020,21/01/2021,,,,
19007,25433.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25433,28/10/2020,28/10/2020,03/12/2020,,,
2836,10975.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10975,05/08/2020,13/10/2020,03/09/2020,,,
2875,2403.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,11/09/2020,,,
2842,10999.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10999,05/08/2020,13/10/2020,02/10/2020,,,
2792,10942.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10942,05/08/2020,21/01/2021,,,,
2883,6675.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,,,,
2861,6578.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,03/09/2020,,,
2835,10972.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10972,05/08/2020,13/10/2020,03/09/2020,,,
19501,25895.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25895,29/10/2020,29/10/2020,25/11/2020,,,
2866,6284.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,22/08/2020,,,
18189,24852.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24852,26/10/2020,26/10/2020,25/11/2020,,,
20410,25860.0,postpone,cancelled,,5.0,Postpone Cash Request 25860,30/10/2020,30/10/2020,,05/11/2020,05/11/2020,
9729,17448.0,postpone,cancelled,,5.0,Postpone Cash Request 17448,28/09/2020,13/10/2020,,17/10/2020,27/10/2020,
2797,10874.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10874,05/08/2020,13/10/2020,30/10/2020,,,
11026,19251.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19251,05/10/2020,13/10/2020,12/11/2020,,,
18788,24285.0,postpone,cancelled,,5.0,Postpone Cash Request 24285,27/10/2020,27/10/2020,,05/11/2020,06/12/2020,
10009,18472.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18472,30/09/2020,13/10/2020,28/10/2020,,,
19282,24964.0,postpone,cancelled,,5.0,Postpone Cash Request 24964,28/10/2020,28/10/2020,,01/12/2020,04/12/2020,
2825,10974.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10974,05/08/2020,13/10/2020,30/10/2020,,,
15716,12189.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,21/10/2020,21/10/2020,05/11/2020,,,
9929,14234.0,postpone,cancelled,,5.0,Postpone Cash Request 14234,29/09/2020,13/10/2020,,28/09/2020,28/10/2020,
11917,19845.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19845,08/10/2020,13/10/2020,05/11/2020,,,
10646,15169.0,postpone,cancelled,,5.0,Postpone Cash Request 15169,03/10/2020,13/10/2020,,03/10/2020,01/11/2020,
10436,18824.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18824,02/10/2020,13/10/2020,24/11/2020,,,
10298,14233.0,postpone,cancelled,,5.0,Postpone Cash Request 14233,01/10/2020,13/10/2020,,29/09/2020,11/10/2020,
6287,14028.0,postpone,cancelled,,5.0,Postpone Cash Request 14028,05/09/2020,13/10/2020,,15/09/2020,06/10/2020,
2841,10998.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10998,05/08/2020,13/10/2020,01/09/2020,,,
2848,11026.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11026,05/08/2020,13/10/2020,29/08/2020,,,
6343,14787.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 14787,06/09/2020,13/10/2020,05/11/2020,,,
10900,14476.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,04/10/2020,13/10/2020,04/10/2020,,,
2877,6712.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,22/08/2020,,,
15270,20379.0,postpone,accepted,,5.0,Postpone Cash Request 20379,20/10/2020,20/10/2020,20/10/2020,03/11/2020,05/11/2020,
16560,23650.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23650,23/10/2020,23/10/2020,06/11/2020,,,
2876,3271.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,27/08/2020,,,
2850,11030.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11030,05/08/2020,13/10/2020,03/09/2020,,,
2833,10928.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10928,05/08/2020,13/10/2020,03/09/2020,,,
2863,9083.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,04/09/2020,,,
2857,2628.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,07/08/2020,,,
2856,2659.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,07/08/2020,,,
2869,6688.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,12/08/2020,,,
2860,6234.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,18/08/2020,,,
2880,5979.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,19/08/2020,,,
10577,18930.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18930,02/10/2020,13/10/2020,30/10/2020,,,
2918,11121.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11121,06/08/2020,13/10/2020,10/09/2020,,,
16909,23955.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23955,24/10/2020,24/10/2020,07/11/2020,,,
2910,11116.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11116,06/08/2020,13/10/2020,01/09/2020,,,
2902,11020.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11020,06/08/2020,13/10/2020,,,,
17267,24234.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24234,25/10/2020,25/10/2020,12/11/2020,,,
10153,14449.0,postpone,cancelled,,5.0,Postpone Cash Request 14449,01/10/2020,13/10/2020,,06/10/2020,11/10/2020,
9730,17448.0,postpone,cancelled,,5.0,Postpone Cash Request 17448,28/09/2020,13/10/2020,,17/10/2020,24/10/2020,
1641,4239.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,19/07/2020,13/10/2020,06/08/2020,,,
10010,16660.0,postpone,cancelled,,5.0,Postpone Cash Request 16660,30/09/2020,13/10/2020,,06/10/2020,05/11/2020,
1635,3743.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,19/07/2020,13/10/2020,06/08/2020,,,
17861,24669.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24669,26/10/2020,26/10/2020,11/11/2020,,,
10299,14233.0,postpone,cancelled,,5.0,Postpone Cash Request 14233,01/10/2020,13/10/2020,,29/09/2020,11/10/2020,
10647,16023.0,postpone,cancelled,,5.0,Postpone Cash Request 16023,03/10/2020,13/10/2020,,05/10/2020,05/11/2020,
2888,9617.0,postpone,cancelled,,5.0,Postpone Cash Request 9617,05/08/2020,13/10/2020,,15/08/2020,14/09/2020,
2914,11047.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11047,06/08/2020,13/10/2020,29/08/2020,,,
2919,11057.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11057,06/08/2020,13/10/2020,08/09/2020,,,
2859,5947.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,19/01/2021,,,,
2858,6004.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,19/01/2021,,,,
2874,5788.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,19/01/2021,,,,
2872,6620.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,19/01/2021,,,,
2879,7830.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,19/01/2021,,,,
2864,6894.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,19/01/2021,,,,
2868,4353.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,20/01/2021,,,,
11515,19566.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19566,07/10/2020,13/10/2020,04/11/2020,,,
15717,17797.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,21/10/2020,21/10/2020,05/11/2020,,,
2899,10922.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10922,06/08/2020,13/10/2020,17/09/2020,,,
2928,11087.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11087,06/08/2020,13/10/2020,02/09/2020,,,
2884,11043.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11043,05/08/2020,13/10/2020,01/09/2020,,,
2922,11071.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11071,06/08/2020,13/10/2020,04/09/2020,,,
10778,5989.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,03/10/2020,13/10/2020,05/10/2020,,,
1396,8208.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 8208,15/07/2020,13/10/2020,06/08/2020,,,
2882,4576.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,13/10/2020,06/08/2020,,,
2896,10903.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10903,06/08/2020,13/10/2020,08/10/2020,,,
11256,19318.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19318,06/10/2020,13/10/2020,04/12/2020,,,
2907,11034.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11034,06/08/2020,13/10/2020,26/09/2020,,,
2903,11022.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11022,06/08/2020,13/10/2020,02/09/2020,,,
2906,11031.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11031,06/08/2020,13/10/2020,04/09/2020,,,
2921,11059.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11059,06/08/2020,13/10/2020,04/09/2020,,,
10901,13013.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,04/10/2020,13/10/2020,06/10/2020,,,
2905,11097.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11097,06/08/2020,13/10/2020,10/10/2020,,,
2926,11077.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11077,06/08/2020,13/10/2020,03/09/2020,,,
2917,11050.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11050,06/08/2020,13/10/2020,04/09/2020,,,
2929,11090.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11090,06/08/2020,13/10/2020,04/09/2020,,,
2913,11044.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11044,06/08/2020,13/10/2020,04/09/2020,,,
2915,11117.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11117,06/08/2020,13/10/2020,05/09/2020,,,
2895,11085.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11085,06/08/2020,13/10/2020,18/08/2020,,,
2948,11134.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11134,06/08/2020,13/10/2020,05/10/2020,,,
2953,11148.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11148,06/08/2020,13/10/2020,09/09/2020,,,
2941,11122.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11122,06/08/2020,13/10/2020,04/09/2020,,,
6440,14834.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 14834,06/09/2020,13/10/2020,06/10/2020,,,
2950,11139.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11139,06/08/2020,13/10/2020,04/09/2020,,,
2940,11115.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11115,06/08/2020,13/10/2020,03/09/2020,,,
6288,14028.0,postpone,cancelled,,5.0,Postpone Cash Request 14028,05/09/2020,13/10/2020,,15/09/2020,06/10/2020,
2949,11138.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11138,06/08/2020,13/10/2020,03/09/2020,,,
15271,22570.0,instant_payment,confirmed,,5.0,Instant Payment Cash Request 22570,20/10/2020,20/10/2020,,,,
2956,11155.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11155,06/08/2020,13/10/2020,04/09/2020,,,
2969,11201.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11201,06/08/2020,13/10/2020,03/09/2020,,,
2945,11128.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11128,06/08/2020,13/10/2020,04/09/2020,,,
2932,11141.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11141,06/08/2020,13/10/2020,04/09/2020,,,
10154,16535.0,postpone,cancelled,,5.0,Postpone Cash Request 16535,01/10/2020,13/10/2020,,05/10/2020,30/10/2020,
9931,14031.0,postpone,cancelled,,5.0,Postpone Cash Request 14031,29/09/2020,13/10/2020,,15/09/2020,15/10/2020,
10011,16660.0,postpone,cancelled,,5.0,Postpone Cash Request 16660,30/09/2020,13/10/2020,,06/10/2020,16/10/2020,
2961,11166.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11166,06/08/2020,13/10/2020,03/09/2020,,,
10437,18618.0,postpone,accepted,,5.0,Postpone Cash Request 18618,02/10/2020,13/10/2020,02/10/2020,12/10/2020,12/11/2020,
12138,20019.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20019,09/10/2020,13/10/2020,02/11/2020,,,
16910,23201.0,postpone,accepted,,5.0,Postpone Cash Request 23201,24/10/2020,24/10/2020,24/10/2020,04/11/2020,25/11/2020,
17268,21440.0,postpone,accepted,,5.0,Postpone Cash Request 21440,25/10/2020,25/10/2020,25/10/2020,24/10/2020,26/10/2020,
11927,19851.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19851,08/10/2020,13/10/2020,04/11/2020,,,
15718,17134.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,21/10/2020,21/10/2020,05/11/2020,,,
15272,21923.0,postpone,cancelled,,5.0,Postpone Cash Request 21923,20/10/2020,20/10/2020,,27/10/2020,29/10/2020,
10648,16023.0,postpone,cancelled,,5.0,Postpone Cash Request 16023,03/10/2020,13/10/2020,,05/10/2020,03/11/2020,
10902,16308.0,postpone,cancelled,,5.0,Postpone Cash Request 16308,04/10/2020,13/10/2020,,17/10/2020,03/11/2020,
2959,11157.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11157,06/08/2020,13/10/2020,04/09/2020,,,
2935,11107.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11107,06/08/2020,13/10/2020,04/09/2020,,,
2973,11227.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11227,06/08/2020,13/10/2020,04/09/2020,,,
2984,8154.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,06/08/2020,19/01/2021,,,,
2939,11114.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11114,06/08/2020,13/10/2020,28/08/2020,,,
2957,11159.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11159,06/08/2020,13/10/2020,04/09/2020,,,
16562,23652.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23652,23/10/2020,23/10/2020,05/11/2020,,,
16911,15584.0,postpone,cancelled,,5.0,Postpone Cash Request 15584,24/10/2020,24/10/2020,,07/11/2020,07/12/2020,
2986,9154.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,06/08/2020,13/10/2020,13/08/2020,,,
2975,9082.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,06/08/2020,13/10/2020,14/08/2020,,,
9732,18204.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18204,28/09/2020,13/10/2020,13/10/2020,,,
2997,11249.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11249,06/08/2020,13/10/2020,23/09/2020,,,
3016,11175.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11175,07/08/2020,13/10/2020,10/09/2020,,,
3039,11206.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11206,07/08/2020,13/10/2020,03/09/2020,,,
2987,3992.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,06/08/2020,19/01/2021,,,,
6345,11968.0,postpone,cancelled,,5.0,Postpone Cash Request 11968,06/09/2020,13/10/2020,,04/09/2020,04/10/2020,
3034,11200.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11200,07/08/2020,13/10/2020,16/09/2020,,,
17862,24670.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24670,26/10/2020,26/10/2020,05/11/2020,,,
2992,11172.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11172,06/08/2020,13/10/2020,10/09/2020,,,
3030,11263.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11263,07/08/2020,13/10/2020,04/09/2020,,,
10155,16535.0,postpone,cancelled,,5.0,Postpone Cash Request 16535,01/10/2020,13/10/2020,,05/10/2020,30/10/2020,
3021,11286.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11286,07/08/2020,13/10/2020,04/09/2020,,,
9701,17646.0,postpone,cancelled,,5.0,Postpone Cash Request 17646,28/09/2020,13/10/2020,,,06/11/2020,
3022,11182.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11182,07/08/2020,13/10/2020,04/09/2020,,,
2282,3754.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,29/07/2020,13/10/2020,07/08/2020,,,
9932,14031.0,postpone,cancelled,,5.0,Postpone Cash Request 14031,29/09/2020,13/10/2020,,15/09/2020,15/10/2020,
