id,amount,status,created_at,updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update
4056,100.0,money_back,18/06/2020,18/12/2020,9412.0,19/06/2020,,,23/06/2020,,regular,,,,
2685,50.0,money_back,07/06/2020,18/12/2020,,07/06/2020,4478.0,,09/06/2020,05/08/2020,regular,,completed,17/07/2020,05/08/2020
5090,50.0,money_back,25/06/2020,18/12/2020,16335.0,25/06/2020,,,30/06/2020,,regular,,,,
3849,100.0,money_back,18/06/2020,18/12/2020,16935.0,18/06/2020,,,20/06/2020,,regular,,,,
2646,100.0,money_back,06/06/2020,18/12/2020,12504.0,10/06/2020,,,11/06/2020,07/07/2020,regular,,,,
20813,50.0,money_back,13/10/2020,18/12/2020,69718.0,,,,14/10/2020,,instant,13/10/2020,,,
23244,25.0,money_back,22/10/2020,18/12/2020,19135.0,,,,24/10/2020,05/11/2020,instant,22/10/2020,,,
7180,100.0,money_back,08/07/2020,18/12/2020,26482.0,08/07/2020,,,10/07/2020,,regular,,,,
4791,45.0,money_back,23/06/2020,18/12/2020,6179.0,23/06/2020,,,25/06/2020,16/07/2020,regular,,completed,15/07/2020,16/07/2020
14479,100.0,money_back,04/09/2020,18/12/2020,16583.0,04/09/2020,,,05/09/2020,26/09/2020,instant,11/09/2020,,,
6011,100.0,money_back,30/06/2020,18/12/2020,25583.0,01/07/2020,,,03/07/2020,,regular,,,,
7462,100.0,money_back,10/07/2020,18/12/2020,26102.0,10/07/2020,,,14/07/2020,02/08/2020,regular,,,,
14221,100.0,money_back,01/09/2020,18/12/2020,34456.0,01/09/2020,,,03/09/2020,30/09/2020,instant,08/09/2020,,,
6437,100.0,money_back,03/07/2020,18/12/2020,27665.0,03/07/2020,,,07/07/2020,04/08/2020,regular,,completed,01/08/2020,04/08/2020
6082,100.0,money_back,01/07/2020,18/12/2020,22285.0,01/07/2020,,,03/07/2020,,regular,,completed,15/07/2020,17/07/2020
7428,100.0,money_back,10/07/2020,18/12/2020,16821.0,10/07/2020,,,11/07/2020,05/08/2020,regular,,completed,31/07/2020,05/08/2020
6210,30.0,money_back,02/07/2020,18/12/2020,23138.0,02/07/2020,,,04/07/2020,,regular,,,,
9987,100.0,money_back,29/07/2020,18/12/2020,34898.0,29/07/2020,,04/09/2020,31/07/2020,,instant,05/08/2020,,,
7055,100.0,money_back,08/07/2020,18/12/2020,19904.0,08/07/2020,,,10/07/2020,,regular,,,,
4017,100.0,money_back,18/06/2020,18/12/2020,,19/06/2020,3869.0,,23/06/2020,07/07/2020,regular,,,,
4206,50.0,money_back,19/06/2020,18/12/2020,13868.0,19/06/2020,,,22/06/2020,,regular,,,,
5009,100.0,money_back,24/06/2020,18/12/2020,10177.0,25/06/2020,,,26/06/2020,,regular,,,,
3749,100.0,money_back,17/06/2020,18/12/2020,17089.0,18/06/2020,,,20/06/2020,,regular,,,,
5472,100.0,money_back,26/06/2020,18/12/2020,18992.0,27/06/2020,,10/07/2020,30/06/2020,,regular,,,,
20834,100.0,money_back,13/10/2020,18/12/2020,38787.0,,,,15/10/2020,05/11/2020,instant,13/10/2020,,,
7191,100.0,money_back,08/07/2020,18/12/2020,10853.0,08/07/2020,,,10/07/2020,,regular,,,,
4611,100.0,money_back,22/06/2020,18/12/2020,20478.0,22/06/2020,,,24/06/2020,31/07/2020,regular,,completed,15/07/2020,31/07/2020
3460,100.0,money_back,16/06/2020,18/12/2020,1497.0,17/06/2020,,,19/06/2020,,regular,,,,
10583,100.0,money_back,02/08/2020,18/12/2020,2305.0,02/08/2020,,,03/08/2020,,instant,09/08/2020,,,
5473,100.0,money_back,26/06/2020,18/12/2020,4868.0,26/06/2020,,,30/06/2020,,regular,,,,
7169,100.0,money_back,08/07/2020,18/12/2020,16941.0,08/07/2020,,,10/07/2020,,regular,,,,
14144,100.0,money_back,31/08/2020,18/12/2020,35373.0,31/08/2020,,,09/09/2020,,regular,07/09/2020,,,
18508,50.0,money_back,30/09/2020,18/12/2020,54810.0,30/09/2020,,,01/10/2020,28/10/2020,instant,07/10/2020,,,
10029,100.0,money_back,29/07/2020,18/12/2020,27505.0,29/07/2020,,,12/08/2020,,regular,05/08/2020,,,
3750,100.0,money_back,17/06/2020,18/12/2020,15575.0,18/06/2020,,06/07/2020,19/06/2020,,regular,,,,
6562,100.0,money_back,04/07/2020,18/12/2020,28022.0,04/07/2020,,,07/07/2020,,regular,,,,
3840,100.0,money_back,18/06/2020,18/12/2020,17553.0,18/06/2020,,,20/06/2020,,regular,,,,
4608,50.0,money_back,22/06/2020,18/12/2020,20328.0,22/06/2020,,,23/06/2020,,regular,,,,
7105,100.0,money_back,08/07/2020,18/12/2020,3631.0,08/07/2020,,,10/07/2020,,regular,,,,
4269,100.0,money_back,19/06/2020,18/12/2020,18779.0,20/06/2020,,,23/06/2020,14/07/2020,regular,,,,
4209,100.0,money_back,19/06/2020,18/12/2020,15868.0,19/06/2020,,,23/06/2020,,regular,,,,
13973,50.0,money_back,27/08/2020,18/12/2020,10370.0,28/08/2020,,,31/08/2020,07/10/2020,instant,03/09/2020,,,
3206,100.0,money_back,13/06/2020,18/12/2020,8113.0,13/06/2020,,,16/06/2020,07/07/2020,regular,,,,
4847,100.0,money_back,23/06/2020,18/12/2020,21011.0,24/06/2020,,,25/06/2020,,regular,,,,
5963,100.0,money_back,30/06/2020,18/12/2020,25120.0,30/06/2020,,,02/07/2020,,regular,,,,
20810,50.0,money_back,13/10/2020,18/12/2020,55643.0,,,,17/10/2020,02/11/2020,instant,16/10/2020,,,
7670,50.0,money_back,12/07/2020,18/12/2020,10200.0,12/07/2020,,,13/07/2020,01/08/2020,regular,,,,
8497,100.0,money_back,16/07/2020,18/12/2020,4814.0,17/07/2020,,,20/07/2020,,regular,,,,
23941,50.0,money_back,24/10/2020,18/12/2020,88559.0,,,,,15/11/2020,instant,24/10/2020,,,
3986,100.0,money_back,18/06/2020,18/12/2020,8507.0,19/06/2020,,,20/06/2020,14/07/2020,regular,,,,
4930,100.0,money_back,24/06/2020,18/12/2020,19297.0,24/06/2020,,,26/06/2020,,regular,,,,
4612,100.0,money_back,22/06/2020,18/12/2020,2887.0,22/06/2020,,,24/06/2020,,regular,,,,
7106,100.0,money_back,08/07/2020,18/12/2020,17986.0,08/07/2020,,06/08/2020,09/07/2020,,regular,,,,
6102,50.0,money_back,01/07/2020,18/12/2020,21169.0,01/07/2020,,,03/07/2020,,regular,,,,
4131,100.0,money_back,19/06/2020,18/12/2020,17443.0,19/06/2020,,,23/06/2020,14/07/2020,regular,,,,
12194,100.0,money_back,12/08/2020,18/12/2020,15732.0,12/08/2020,,,14/08/2020,04/09/2020,instant,19/08/2020,,,
5580,100.0,money_back,27/06/2020,18/12/2020,20996.0,27/06/2020,,,29/06/2020,,regular,,,,
3082,100.0,money_back,12/06/2020,18/12/2020,1324.0,12/06/2020,,,16/06/2020,,regular,,,,
4851,100.0,money_back,23/06/2020,18/12/2020,18879.0,24/06/2020,,,25/06/2020,,regular,,,,
7713,100.0,money_back,12/07/2020,18/12/2020,12898.0,13/07/2020,,,13/07/2020,,regular,,,,
4536,100.0,money_back,21/06/2020,18/12/2020,20129.0,22/06/2020,,,24/06/2020,,regular,,,,
19747,100.0,money_back,08/10/2020,18/12/2020,19955.0,,,,09/10/2020,05/12/2020,instant,08/10/2020,completed,18/11/2020,05/12/2020
7490,100.0,money_back,10/07/2020,18/12/2020,31216.0,10/07/2020,,,13/07/2020,,regular,,,,
14921,100.0,money_back,07/09/2020,18/12/2020,38172.0,07/09/2020,,,09/09/2020,01/10/2020,instant,14/09/2020,,,
